draw_index,memory_dies_per_stack,stacks_per_accelerator,accelerator_package_demand,demanded_stacks,good_stacks,platform_qualified_stacks,customer_allocated_stacks,hbm_package_equivalents,packages_supported,supplier.sk-hynix.customer_allocated_stacks,supplier.micron.customer_allocated_stacks,supplier.samsung.customer_allocated_stacks
5636,8.0,8.0,478343.3215023928,3826746.5720191426,7313869.180713214,5978188.820757633,2570552.268376387,321319.0335470484,321319.0335470484,1174239.7174364016,1091192.1035948833,305120.4473451024
5637,8.0,8.0,355882.90304386325,2847063.224350906,6096478.871047001,4739421.926416586,1925184.4882502537,240648.06103128172,240648.06103128172,1081927.1701738725,684179.7850901276,159077.53298625356
5638,8.0,8.0,359082.5019857038,2872660.0158856306,6074375.315672971,4685413.991430381,1970112.8025940112,246264.1003242514,246264.1003242514,1043823.0464640401,688865.9789733263,237423.7771566448
5639,8.0,8.0,383732.67139506066,3069861.3711604853,5246130.558264964,3670754.3748793844,1540784.1637502918,192598.02046878648,192598.02046878648,672159.5177215845,696950.5929930153,171674.05303569185
5640,8.0,8.0,422078.5911504714,3376628.7292037713,6132309.07073908,4481114.361101121,1907749.0327044681,238468.62908805851,238468.62908805851,918352.7427183881,767770.3534520913,221625.93653398874
5641,8.0,8.0,428037.04030252236,3424296.322420179,7842224.374188065,6051840.051896016,2816853.778688583,352106.7223360729,352106.7223360729,1255342.6285642856,1236602.5950112885,324908.5551130091
5642,8.0,8.0,414412.76373322983,3315302.1098658387,6586200.627293467,5163516.584225662,2196143.69250523,274517.9615631538,274517.9615631538,1063807.301563051,935188.8638705197,197147.52707165966
5643,8.0,8.0,396912.9160649912,3175303.3285199297,7456868.211214406,5548362.334947839,2549028.9810956037,318628.62263695046,318628.62263695046,1281583.1877198901,1089198.962622954,178246.83075275962
5644,8.0,8.0,316330.41441338597,2530643.3153070877,6844528.811610217,5329879.084497745,2742705.297685796,342838.1622107245,316330.41441338597,1391276.362631586,1146424.9946670467,205003.9403871632
5645,8.0,8.0,321401.96373356826,2571215.709868546,7206729.838681443,6008909.455365163,2895439.2171833185,361929.9021479148,321401.96373356826,1525011.6808374687,1169287.7503326489,201139.78601320082
5646,8.0,8.0,331034.18402074423,2648273.472165954,6249121.04776685,4580050.82937214,1971636.7266000987,246454.59082501233,246454.59082501233,951204.2799317461,822833.1913617589,197599.25530659367
5647,8.0,8.0,479821.2561440307,3838570.0491522457,6280022.534669936,4570129.210264913,2168484.4452004167,271060.5556500521,271060.5556500521,995477.5119655444,950074.3170489471,222932.61618592503
5648,8.0,8.0,408369.09234910086,3266952.738792807,6717703.442229637,5159533.339335723,2321297.5960484464,290162.1995060558,290162.1995060558,1195073.8853901564,944840.7774169996,181382.9332412906
5649,8.0,8.0,438066.2972354271,3504530.3778834166,7098094.696105912,5150879.884499575,2087600.8907388197,260950.11134235247,260950.11134235247,1025804.1769919525,783404.6787827322,278392.034964135
5650,8.0,8.0,399913.3180504844,3199306.5444038752,6649792.230185323,5489586.958815055,2405667.226649124,300708.4033311405,300708.4033311405,1184064.431516332,1027637.9363066984,193964.8588260936
5651,8.0,8.0,370618.781258274,2964950.250066192,6672493.404273726,5074567.752488714,2612706.8160284273,326588.3520035534,326588.3520035534,1607690.3519795304,730460.8180258495,274555.64602304716
5652,8.0,8.0,413113.3459539624,3304906.7676316993,6539526.569577927,5078887.190781818,2014864.7958401456,251858.0994800182,251858.0994800182,958438.7315860143,853985.5416767488,202440.52257738242
5653,8.0,8.0,378404.2855514755,3027234.284411804,7073110.940921565,5507893.175558312,2284653.150536727,285581.6438170909,285581.6438170909,998626.0166016842,948417.3275213777,337609.8064136653
5654,8.0,8.0,382751.3082197992,3062010.4657583935,7016247.478812631,5461478.258593406,2631428.988462491,328928.62355781137,328928.62355781137,1668049.8191080235,721574.503661756,241804.6656927116
5655,8.0,8.0,403425.02509131527,3227400.200730522,6751619.632314025,5612358.082846761,2389512.655258227,298689.0819072784,298689.0819072784,1076640.8294710335,1100827.141632513,212044.6841546809
5656,8.0,8.0,430709.6888639349,3445677.510911479,6678884.446388607,4856547.781444863,2420416.380542717,302552.0475678396,302552.0475678396,1195641.9913059566,987772.5866324013,237001.8026043588
5657,8.0,8.0,404715.5140835045,3237724.112668036,6922367.814435746,5331110.117340907,2333150.508454572,291643.8135568215,291643.8135568215,1276626.311513853,796745.4144776037,259778.78246311535
5658,8.0,8.0,424745.9247385849,3397967.397908679,5709980.5220194105,4394152.0196134485,1925998.9367432958,240749.86709291197,240749.86709291197,1042639.0592794159,716982.7113028608,166377.16616101918
5659,8.0,8.0,467079.17159678857,3736633.3727743085,7208619.457329372,5402922.781533703,2641402.513267344,330175.314158418,330175.314158418,1238587.2266969087,1112129.8402063001,290685.44636413484
5660,8.0,8.0,426663.828567102,3413310.628536816,6121559.568457349,4640658.243959114,2050262.9653903511,256282.8706737939,256282.8706737939,985126.2259060113,874459.7369218579,190677.00256248197
5661,8.0,8.0,370859.43525651435,2966875.482052115,6638414.7551757535,5368770.064572024,2346450.081603773,293306.2602004716,293306.2602004716,1211577.9624898403,908440.745631797,226431.3734821357
5662,8.0,8.0,398563.5059719507,3188508.0477756057,7620129.2837632205,5869744.673565808,2394687.0478288755,299335.88097860944,299335.88097860944,1241768.9556878326,882972.8508610498,269945.24127999286
5663,8.0,8.0,382299.4468978563,3058395.5751828505,6680654.040929816,5107169.181062926,2259768.486387549,282471.0607984436,282471.0607984436,1270914.5318310594,863816.550547538,125037.40400895142
5664,8.0,8.0,465934.3565075833,3727474.8520606663,7007798.235026515,5637671.014870557,2450338.241170602,306292.28014632524,306292.28014632524,1245244.4916252948,991443.8314018587,213649.91814344822
5665,8.0,8.0,418175.3127352065,3345402.501881652,6584846.3704019515,4846311.2640339285,2135237.732493268,266904.7165616585,266904.7165616585,937894.7210187864,940310.6469686441,257032.36450583753
5666,8.0,8.0,443956.1966189026,3551649.572951221,6369633.991002346,5166335.341287515,2397927.6154835736,299740.9519354467,299740.9519354467,1042410.7091829674,1168744.0690598306,186772.83724077579
5667,8.0,8.0,386137.8082039858,3089102.4656318864,6727429.834390784,5013803.489816355,2068821.21005229,258602.65125653625,258602.65125653625,869658.0467225789,943014.8147391425,256148.34859056858
5668,8.0,8.0,437886.56596379494,3503092.5277103595,7238884.0775673045,5476632.288109395,2425923.7020231592,303240.4627528949,303240.4627528949,1158392.5435688163,1039715.5295574669,227815.62889687595
5669,8.0,8.0,410699.4659911552,3285595.7279292415,6797082.055693464,5224437.421231124,2277185.857899665,284648.2322374581,284648.2322374581,1234862.777958947,834523.8623756858,207799.21756503222
5670,8.0,8.0,410189.5619108767,3281516.4952870137,5909161.62571084,4323960.166681064,1954168.9242657968,244271.1155332246,244271.1155332246,974646.6420296823,738375.0444512507,241147.23778486374
5671,8.0,8.0,432455.8785681195,3459647.028544956,6217757.156939733,5063342.846901396,2226347.441027823,278293.43012847786,278293.43012847786,1118519.8359833974,752675.218918028,355152.3861263976
5672,8.0,8.0,419743.9912647036,3357951.930117629,6769083.13554005,5236032.949835156,2237500.801923662,279687.60024045774,279687.60024045774,1044704.6395017499,1054531.1756381958,138264.9867837163
5673,8.0,8.0,465082.0756255911,3720656.605004729,6132238.355546746,5128058.456690682,2066335.5516697846,258291.94395872307,258291.94395872307,1229681.2642763217,631324.5593113152,205329.72808214757
5674,8.0,8.0,434734.49194672966,3477875.9355738373,6914705.386938473,5744209.314964319,2889525.6189697282,361190.70237121603,361190.70237121603,1603461.1539391498,997001.7560239814,289062.70900659723
5675,8.0,8.0,346113.2175706037,2768905.7405648297,6490693.353380732,4698665.385130877,1985818.54793249,248227.31849156125,248227.31849156125,1036711.5195730383,792033.4709915759,157073.5573678759
5676,8.0,8.0,421437.6866505372,3371501.4932042975,6402507.585224116,5142018.826100178,2337159.204382721,292144.9005478401,292144.9005478401,1157660.6515391273,1004178.7936064417,175319.75923715203
5677,8.0,8.0,377055.03940377414,3016440.315230193,5720071.231993628,4570200.067472784,2022341.0653454054,252792.63316817567,252792.63316817567,1057428.0507042282,747536.4423654088,217376.57227576838
5678,8.0,8.0,332913.96642800467,2663311.7314240374,6385400.091701987,5084300.387735413,2362157.151398976,295269.643924872,295269.643924872,1061437.6638520842,1084602.1226018483,216117.3649450432
5679,8.0,8.0,414978.0951997008,3319824.7615976064,6302737.888241489,5006650.6577112805,2339431.113724742,292428.88921559276,292428.88921559276,1200815.2958103467,775886.1658567792,362729.6520576159
5680,8.0,8.0,342369.8801936274,2738959.041549019,6454459.249211991,4636058.594738084,2102910.919885093,262863.8649856366,262863.8649856366,1242745.6691687307,685274.109803974,174891.14091238813
5681,8.0,8.0,327851.12074992806,2622808.9659994245,6444108.698269438,4719192.233515097,2356203.9520334885,294525.49400418607,294525.49400418607,1297994.4499961655,888583.6889101322,169625.81312719072
5682,8.0,8.0,389061.4827585572,3112491.8620684575,6483428.09630035,4724909.805855783,2022867.3526561519,252858.41908201898,252858.41908201898,1005592.0286293945,769058.9627833333,248216.36124342406
5683,8.0,8.0,416414.06346381595,3331312.5077105276,5934264.528828678,4154823.8359270184,1739311.5290927533,217413.94113659416,217413.94113659416,772772.5201059364,733899.8871172987,232639.1218695181
5684,8.0,8.0,393583.7797808956,3148670.238247165,7973104.714783715,6415345.586665317,2859821.226889757,357477.6533612196,357477.6533612196,1631633.5240609138,1014667.053776483,213520.6490523599
5685,8.0,8.0,437606.8664785319,3500854.9318282553,6507092.616827422,5068674.391209469,2111546.212870797,263943.27660884964,263943.27660884964,1205385.4585965518,761783.376314583,144377.37795966212
5686,8.0,8.0,448270.99119505147,3586167.9295604117,6030342.199172252,4845748.605788711,2171285.12888912,271410.64111114,271410.64111114,1035984.0063422158,896742.4925241142,238558.63002279005
5687,8.0,8.0,367238.51993206335,2937908.159456507,6551434.472588491,5092249.283379771,2371628.757287109,296453.5946608886,296453.5946608886,1214060.7909580616,960399.675773214,197168.29055583314
5688,8.0,8.0,473028.26475541375,3784226.11804331,6880070.258253869,5131956.790745783,2230587.8947218694,278823.4868402337,278823.4868402337,1077988.0798561324,904980.7599564105,247619.05490932637
5689,8.0,8.0,468293.49014695303,3746347.9211756242,7291808.291692566,5695087.1487410115,2257304.1567468047,282163.0195933506,282163.0195933506,1094492.103414415,771701.5175664787,391110.53576591087
5690,8.0,8.0,338563.58196279506,2708508.6557023604,6891423.470529513,5239123.1020529,2186583.0902483896,273322.8862810487,273322.8862810487,1175904.8590117786,755860.9693633358,254817.2618732753
5691,8.0,8.0,426568.2970245902,3412546.3761967216,7038326.319950712,5353254.948407995,2566171.7979825647,320771.4747478206,320771.4747478206,1172243.816097893,1093104.0141265625,300823.96775810915
5692,8.0,8.0,361977.54705345805,2895820.3764276644,6324170.533255233,4819719.8187011,2306975.8366122073,288371.9795765259,288371.9795765259,1210540.8568595678,945386.4478498822,151048.5319027575
5693,8.0,8.0,378116.8885587034,3024935.1084696273,6440366.36338513,4993560.570064185,2264845.806802759,283105.72585034487,283105.72585034487,1120795.7192583086,899274.2383062905,244775.84923815966
5694,8.0,8.0,443384.42773857655,3547075.4219086124,6498227.039092599,5193729.573561378,2267641.316678162,283455.1645847703,283455.1645847703,1116808.392147228,870534.1102486842,280298.8142822502
5695,8.0,8.0,477925.5254216095,3823404.203372876,7508324.094099361,5804026.622622685,2787682.2791013415,348460.2848876677,348460.2848876677,1306828.474241496,1186409.494832823,294444.3100270225
5696,8.0,8.0,396395.2281680945,3171161.825344756,7509448.742275674,5923770.740256849,2585870.058915637,323233.7573644546,323233.7573644546,1293263.6169505164,1010601.0527759216,282005.3891891991
5697,8.0,8.0,438985.6275625498,3511885.0205003982,6205726.964070133,4698953.134071935,2288551.192825014,286068.8991031267,286068.8991031267,1131478.3093566562,819011.230730652,338061.6527377055
5698,8.0,8.0,439179.56591483374,3513436.52731867,6719655.548162037,5147713.9604101665,2100889.263950641,262611.1579938301,262611.1579938301,965231.4926612285,818936.3381132338,316721.4331761784
5699,8.0,8.0,450868.1330512123,3606945.0644096984,7798193.60316744,6354977.074937614,2842555.4210392307,355319.42762990383,355319.42762990383,1148830.9434007686,1295819.7571881786,397904.7204502834
5700,8.0,8.0,410725.48453391116,3285803.8762712893,6376408.595570559,4699613.2664711615,2346274.9204529827,293284.36505662283,293284.36505662283,1312832.5814324727,846211.3291487703,187231.0098717397
5701,8.0,8.0,422833.25186987047,3382666.0149589637,7374571.55501559,5642633.881334551,2127176.777926769,265897.09724084614,265897.09724084614,1215345.5781545837,761596.2996522762,150234.90011990906
5702,8.0,8.0,328549.5339800275,2628396.27184022,5382459.230409117,4309038.577804155,1683757.4615223333,210469.68269029167,210469.68269029167,755638.2231794052,714403.1474812025,213716.09086172556
5703,8.0,8.0,309101.8984409054,2472815.187527243,6559262.939931886,5016731.191983713,2301866.1522566685,287733.26903208357,287733.26903208357,1117080.9079050983,1038470.374609703,146314.8697418674
5704,8.0,8.0,436140.4742920549,3489123.794336439,6667153.188109339,5202050.939830368,2587721.842007197,323465.2302508996,323465.2302508996,1437929.65883139,839720.7575609774,310071.4256148297
5705,8.0,8.0,355953.82345025125,2847630.58760201,6760230.844675278,5380551.624822884,2721699.5432812115,340212.44291015144,340212.44291015144,1097905.6420886025,1354628.9881134096,269164.91307919956
5706,8.0,8.0,319579.53857614554,2556636.3086091643,6285830.716616401,4701670.777367024,2184880.9324115603,273110.11655144504,273110.11655144504,1090015.3640782565,751764.8560922837,343100.7122410199
5707,8.0,8.0,431530.1437843711,3452241.1502749687,6909492.561230174,5373684.689344814,2389229.308270652,298653.6635338315,298653.6635338315,1064222.7554069292,972696.9262473366,352309.626616386
5708,8.0,8.0,383508.3423438103,3068066.7387504824,7418734.534382591,5790141.7765552765,2617531.384119471,327191.4230149339,327191.4230149339,1446576.7929241555,812526.5110163515,358428.08017896424
5709,8.0,8.0,403422.2849499587,3227378.2795996694,7133370.063131291,5389079.7031570375,2351033.173107253,293879.1466384066,293879.1466384066,1126892.8935039658,996039.0747765484,228101.20482673863
5710,8.0,8.0,417353.7465435286,3338829.972348229,6439731.641457876,4937858.872088506,2100205.9103963845,262525.73879954807,262525.73879954807,1104566.670029329,760253.5531972833,235385.6871697724
5711,8.0,8.0,421559.5683290821,3372476.546632657,6412175.542114996,4885510.67218567,2249938.889482512,281242.361185314,281242.361185314,862819.3430705265,1233989.2871557027,153130.25925628273
5712,8.0,8.0,393652.402158132,3149219.217265056,6921757.168459561,5588966.647829287,2643366.6013008854,330420.8251626107,330420.8251626107,1635475.5793952567,747209.2440176011,260681.77788802763
5713,8.0,8.0,330706.6547424488,2645653.2379395906,6387672.9127090415,5291810.309765513,2452417.365991278,306552.17074890976,306552.17074890976,1330444.7587882238,807203.94002419,314768.6671788642
5714,8.0,8.0,408242.07334166334,3265936.5867333068,6658679.80052351,5306119.387163514,2365630.7516785753,295703.8439598219,295703.8439598219,1264282.7082528614,847205.5844786938,254142.45894702012
5715,8.0,8.0,392835.80809396994,3142686.4647517595,6564347.859624447,5015785.231492793,2200160.9362182203,275020.11702727753,275020.11702727753,1344117.2632442536,595292.5339392757,260751.13903469086
